,Tag No.,report_date,Miles,Tagged_State,Tagged_Date,Reported_State,Reported_Country,Reported_Date
1368,AEL595,"02-26-02 El Rosario, MICH, MX",1344.0,KS,09-21-01,MICH,MX,02-26-02
1369,AEL571,"02-13-02 El Rosario, MICH, MX",1344.0,KS,09-21-01,MICH,MX,02-13-02
1370,AEL534,"01-20-02 El Rosario, MICH, MX",1344.0,KS,09-20-01,MICH,MX,01-20-02
1371,AEL512,"02-18-02 El Rosario, MICH, MX",1344.0,KS,09-19-01,MICH,MX,02-18-02
1372,AEL522,"01-20-02 El Rosario, MICH, MX",1344.0,KS,09-19-01,MICH,MX,01-20-02
1373,AEL483,"03-04-02 El Rosario, MICH, MX",1344.0,KS,09-17-01,MICH,MX,03-04-02
1374,AEL473,"02-27-02 El Rosario, MICH, MX",1344.0,KS,09-17-01,MICH,MX,02-27-02
1375,AEL420,"03-04-02 El Rosario, MICH, MX",1344.0,KS,09-16-01,MICH,MX,03-04-02
1376,AEL442,"02-28-02 El Rosario, MICH, MX",1344.0,KS,09-16-01,MICH,MX,02-28-02
1377,AEL412,"02-26-02 El Rosario, MICH, MX",1344.0,KS,09-16-01,MICH,MX,02-26-02
1378,AEL389,"02-27-02 Sierra Chincua, MICH, MX",1339.0,KS,09-12-01,MICH,MX,02-27-02
1379,AIF541,"03-03-02 Cerro Pelon, MICH, MX",1337.0,KS,09-22-01,MICH,MX,03-03-02
1380,838MP,"03-03-02 Cerro Pelon, MICH, MX",1337.0,KS,09-18-99,MICH,MX,03-03-02
1381,AIF686,"02-26-02 El Rosario, MICH, MX",1331.0,KS,09-22-01,MICH,MX,02-26-02
1382,AIF500,"02-27-02 El Rosario, MICH, MX",1331.0,KS,09-21-01,MICH,MX,02-27-02
1383,AEM823,"03-08-02 El Rosario, MICH, MX",1331.0,KS,09-22-01,MICH,MX,03-08-02
1384,AIF593,"02-27-02 El Rosario, MICH, MX",1331.0,KS,09-21-01,MICH,MX,02-27-02
1385,AIF596,"02-26-02 El Rosario, MICH, MX",1331.0,KS,09-21-01,MICH,MX,02-26-02
1386,AIF595,"02-21-02 El Rosario, MICH, MX",1331.0,KS,09-21-01,MICH,MX,02-21-02
1387,AHT882,"03-12-02 El Rosario, MICH, MX",1328.0,KS,09-19-01,MICH,MX,03-12-02
1388,AHT652,"01-21-02 El Rosario, MICH, MX",1328.0,KS,09-17-01,MICH,MX,01-21-02
1389,AIF606,"03-06-02 Sierra Chincua, MICH, MX",1326.0,KS,09-22-01,MICH,MX,03-06-02
1390,AIF621,"01-22-02 Sierra Chincua, MICH, MX",1326.0,KS,09-21-01,MICH,MX,01-22-02
1391,440YJ,"02-20-02 Sierra Chincua, MICH, MX",1323.0,KS,09-21-01,MICH,MX,02-20-02
1392,AIF602,"03-13-02 El Rosario, MICH, MX",1322.0,KS,09-22-01,MICH,MX,03-13-02
1393,AJT229,"03-07-02 El Rosario, MICH, MX",1318.0,KS,09-20-01,MICH,MX,03-07-02
1394,AJM760,"02-21-02 El Rosario, MICH, MX",1318.0,KS,09-22-01,MICH,MX,02-21-02
1395,AGS553,"02-26-02 El Rosario, MICH, MX",1305.0,KS,09-21-01,MICH,MX,02-26-02
1396,AGS512,"03-04-02 El Rosario, MICH, MX",1305.0,KS,09-19-01,MICH,MX,03-04-02
1397,AGS531,"02-26-02 El Rosario, MICH, MX",1305.0,KS,09-19-01,MICH,MX,02-26-02
1398,274XF,"01-07-02 El Rosario, MICH, MX",1305.0,KS,09-13-00,MICH,MX,01-07-02
1399,AEO840,"03-03-02 Cerro Pelon, MICH, MX",1303.0,KS,09-23-01,MICH,MX,03-03-02
1400,AEO815,"03-03-02 Cerro Pelon, MICH, MX",1303.0,KS,09-23-01,MICH,MX,03-03-02
1401,AEO739,"03-03-02 Cerro Pelon, MICH, MX",1303.0,KS,09-19-01,MICH,MX,03-03-02
1402,AGS500,"03-01-02 Sierra Chincua, MICH, MX",1301.0,KS,09-19-01,MICH,MX,03-01-02
1403,AEQ025,"02-28-02 El Rosario, MICH, MX",1301.0,KS,09-21-01,MICH,MX,02-28-02
1404,AEP972,"02-26-02 El Rosario, MICH, MX",1301.0,KS,09-18-01,MICH,MX,02-26-02
1405,AEQ014,"02-26-02 El Rosario, MICH, MX",1301.0,KS,09-18-01,MICH,MX,02-26-02
1406,AEP972,"02-26-02 El Rosario, MICH, MX",1301.0,KS,09-18-01,MICH,MX,02-26-02
1407,AEQ009,"02-26-02 El Rosario, MICH, MX",1301.0,KS,09-18-01,MICH,MX,02-26-02
1408,301SW,"01-11-02 El Rosario, MICH, MX",1299.0,KS,09-10-01,MICH,MX,01-11-02
1409,338SW,"02-26-02 El Rosario, MICH, MX",1299.0,KS,09-20-01,MICH,MX,02-26-02
1410,AHI081,"02-26-02 Sierra Chincua, MICH, MX",1298.0,KS,09-26-01,MICH,MX,02-26-02
1411,AIG107,"02-27-02 Sierra Chincua, MICH, MX",1296.0,KS,09-24-01,MICH,MX,02-27-02
1412,303SW,"02-20-02 Sierra Chincua, MICH, MX",1295.0,KS,09-19-01,MICH,MX,02-20-02
1413,AEO845,"02-11-02 El Rosario, MICH, MX",1287.0,KS,09-23-01,MICH,MX,02-11-02
1414,AEO767,"03-12-02 El Rosario, MICH, MX",1287.0,KS,09-21-01,MICH,MX,03-12-02
1415,AEO760,"02-13-02 El Rosario, MICH, MX",1287.0,KS,09-21-01,MICH,MX,02-13-02
1416,AEO737,"02-27-02 El Rosario, MICH, MX",1287.0,KS,09-19-01,MICH,MX,02-27-02
1417,AEO734,"02-18-02 El Rosario, MICH, MX",1287.0,KS,09-19-01,MICH,MX,02-18-02
1418,AEQ579,"03-03-02 Cerro Pelon, MICH, MX",1285.0,KS,09-15-01,MICH,MX,03-03-02
1419,AEP006,"03-13-02 El Rosario, MICH, MX",1282.0,KS,09-12-01,MICH,MX,03-13-02
1420,AEO988,"01-21-02 El Rosario, MICH, MX",1282.0,KS,09-12-01,MICH,MX,01-21-02
1421,966IH,"11-03-01 El Rosario, MICH, MX",1280.0,KS,09-28-01,MICH,MX,11-03-01
1422,AEQ145,"02-28-02 El Rosario, MICH, MX",1279.0,KS,09-26-01,MICH,MX,02-28-02
1423,AEQ128,"03-06-02 El Rosario, MICH, MX",1279.0,KS,09-21-01,MICH,MX,03-06-02
1424,AGS630,"03-09-02 El Rosario, MICH, MX",1271.0,KS,09-22-01,MICH,MX,03-09-02
1425,AGS581,"02-21-02 El Rosario, MICH, MX",1271.0,KS,09-22-01,MICH,MX,02-21-02
1426,AGS611,"02-11-02 El Rosario, MICH, MX",1271.0,KS,09-22-01,MICH,MX,02-11-02
1427,SE255,"01-11-02 El Rosario, MICH, MX",1259.0,KS,08-21-97,MICH,MX,01-11-02
1428,AHD840,"02-28-02 El Rosario, MICH, MX",1257.0,KS,,MICH,MX,02-28-02
1429,AHD868,"02-27-02 El Rosario, MICH, MX",1257.0,KS,09-22-01,MICH,MX,02-27-02
1430,AHK206,"01-22-02 El Rosario, MICH, MX",1257.0,KS,09-22-01,MICH,MX,01-22-02
1431,PR537,"01-11-02 El Rosario, MICH, MX",1257.0,KS,09-13-97,MICH,MX,01-11-02
1432,AEP691,"02-26-02 El Rosario, MICH, MX",1257.0,KS,09-22-01,MICH,MX,02-26-02
1433,AEP684,"02-18-02 El Rosario, MICH, MX",1257.0,KS,09-22-01,MICH,MX,02-18-02
1434,AHT142,"02-16-02 El Rosario, MICH, MX",1257.0,KS,10-03-01,MICH,MX,02-16-02
1435,AHT135,"03-13-02 El Rosario, MICH, MX",1257.0,KS,09-26-01,MICH,MX,03-13-02
1436,AHT115,"03-01-02 El Rosario, MICH, MX",1257.0,KS,09-12-01,MICH,MX,03-01-02
1437,AHT148,"01-30-02 Sierra Chincua, MICH, MX",1253.0,KS,10-03-01,MICH,MX,01-30-02
1438,ABP880,"02-18-02 El Rosario, MICH, MX",1242.0,FL,10-20-01,MICH,MX,02-18-02
